0.093957,1.4677
0.18791,1.9472
0.28187,2.2454
0.37583,2.2412
0.46979,2.4191
0.56374,3.153
0.6577,2.5016
0.75166,2.7865
0.84561,2.8338
0.93957,2.8162
1.0335,2.545
1.1275,2.3976
1.2214,2.3567
1.3154,2.3042
1.4094,2.4945
1.5033,3.2952
1.5973,3.2011
1.6912,2.8266
1.7852,3.1006
1.8791,3.2592
1.9731,3.1895
2.0671,3.7471
2.161,3.857
2.255,4.8135
2.3489,5.3147
2.4429,3.72
2.5368,3.1432
2.6308,3.687
2.7248,3.7922
2.8187,3.5
2.9127,3.5413
3.0066,3.4988
3.1006,3.5984
3.1945,3.877
3.2885,3.8332
3.3825,3.9432
3.4764,4.1319
3.5704,4.4868
3.6643,5.1793
3.7583,4.4333
3.8522,4.2293
3.9462,4.6271
4.0402,5.4139
