0.065177,4.41
0.13035,4.63
0.19553,4.38
0.26071,4.52
0.32589,4.42
0.39106,4.64
0.45624,4.44
0.52142,5.15
0.58659,5.23
0.65177,4.42
0.71695,4.71
0.78213,3.76
0.8473,2.8
0.91248,3.76
0.97766,3.91
1.0428,3.68
1.108,3.83
1.1732,3.71
1.2384,3.61
1.3035,3.91
1.3687,3.91
1.4339,3.98
1.4991,3.54
1.5643,3.32
1.6294,3.1
1.6946,4.42
1.7598,4.05
1.825,4.05
1.8901,5.08
1.9553,5.31
2.0205,4.64
2.0857,3.46
2.1508,3.83
2.216,3.98
2.2812,3.32
2.3464,2.8
2.4116,3.54
2.4767,3.98
2.5419,3.46
2.6071,3.83
2.6723,3.24
2.7374,4.29
2.8026,4.28
2.8678,4.65
2.933,4.57
2.9981,4.42
3.0633,4.27
3.1285,4.57
3.1937,4.05
3.2589,3.76
3.324,3.47
3.3892,3.98
3.4544,4.57
3.5196,4.86
3.5847,4.42
3.6499,3.76
3.7151,2.28
3.7803,2.28
3.8454,3.24
3.9106,4.13
3.9758,4.64
4.041,4.05
4.1062,3.54
4.1713,3.02
4.2365,3.61
4.3017,3.91
4.3669,3.98
4.432,5.16
4.4972,5.16
4.5624,4.13
4.6276,4.13
4.6928,3.68
4.7579,3.76
4.8231,4.42
4.8883,5.01
4.9535,5.16
5.0186,4.86
5.0838,4.42
5.149,5.29
5.2142,5.18
5.2793,3.83
5.3445,4.27
5.4097,4.35
5.4749,4.42
5.5401,3.83
5.6052,3.76
5.6704,4.2
5.7356,3.39
5.8008,3.17
5.8659,3.83
5.9311,3.61
5.9963,2.93
6.0615,2.6
6.1266,3.19
6.1918,3.96
6.257,4.24
6.3222,4.23
6.3874,4.02
6.4525,4.02
6.5177,4.63
6.5829,4.5
6.6481,4.64
6.7132,3.98
6.7784,3.98
6.8436,4.05
6.9088,4.27
6.974,5.08
7.0391,4.5
7.1043,4.42
7.1695,4.05
7.2347,3.32
7.2998,3.76
7.365,4.64
7.4302,4.64
7.4954,4.86
7.5605,4.86
7.6257,4.2
7.6909,5.45
7.7561,6.41
7.8213,6.49
7.8864,5.75
7.9516,5.16
8.0168,5.53
8.082,5.67
8.1471,5.31
8.2123,5.45
8.2775,5.9
8.3427,6.12
8.4078,5.97
8.473,6.12
8.5382,5.75
8.6034,4.57
8.6686,5.9
8.7337,6.12
8.7989,6.04
8.8641,6.56
8.9293,6.19
8.9944,5.31
9.0596,5.08
9.1248,5.38
9.19,5.9
9.2551,4.72
9.3203,4.79
9.3855,5.22
9.4507,6.4
9.5159,6.53
9.581,6.6
9.6462,6.79
9.7114,6.4
9.7766,5.82
9.8417,5.47
9.9069,6.83
9.9721,7.15
10.037,6.85
10.102,6.85
10.168,6.41
10.233,5.97
10.298,5.75
10.363,6.49
10.428,7.74
10.494,7.22
10.559,7.96
10.624,7.59
10.689,6.85
10.754,7.15
10.819,6.78
10.885,7.15
10.95,7.66
11.015,7.44
11.08,5.82
11.145,5.31
11.21,6.41
11.276,7.22
11.341,6.56
11.406,6.78
11.471,7
11.536,7.74
11.602,7.96
11.667,5.75
11.732,4.79
11.797,5.23
11.862,7.96
11.927,8.7
11.993,7.59
12.058,7.22
12.123,8.47
12.188,7.74
12.253,7.37
12.318,7.22
12.384,6.93
12.449,7.22
12.514,6.78
12.579,7.59
12.644,7.59
12.71,7
12.775,7.81
12.84,7.3
12.905,7.96
12.97,7.44
13.035,7.74
13.101,7.59
13.166,6.19
13.231,6.41
13.296,8.4
13.361,8.55
13.426,6.85
13.492,6.78
13.557,6.85
13.622,6.93
13.687,6.85
13.752,7.22
13.818,7.15
13.883,7.07
13.948,7.59
14.013,7.74
14.078,8.18
14.143,8.7
14.209,9.06
14.274,8.25
14.339,7.59
14.404,7.15
14.469,6.41
14.534,5.08
14.6,4.57
14.665,5.75
14.73,7.44
14.795,8.55
14.86,7.15
14.926,6.63
14.991,6.78
15.056,6.93
15.121,6.56
15.186,7.15
15.251,6.26
15.317,7.66
15.382,8.25
15.447,7.81
15.512,7.3
15.577,7.66
15.643,7.44
15.708,7.84
15.773,6.89
15.838,6.04
15.903,6.46
15.968,6.89
16.034,7.16
16.099,6.95
16.164,7.52
16.229,7.37
16.294,8.01
16.359,7.16
16.425,7.6
16.49,7.3
16.555,6.14
16.62,6.25
16.685,6.89
16.751,6.7
16.816,6.64
16.881,6.35
16.946,5.71
17.011,5.38
17.076,4.41
17.142,4.61
17.207,5.42
17.272,5.54
17.337,5.71
17.402,5.54
17.467,5.01
17.533,4.12
17.598,4.64
17.663,4.36
17.728,4.78
17.793,4.12
17.859,4.41
17.924,5.19
17.989,5.8
18.054,4.68
18.119,5
18.184,5.67
18.25,5.38
18.315,5.06
18.38,4.89
18.445,4.73
18.51,4.8
18.575,4.66
18.641,4.38
18.706,3.4
18.771,3.68
18.836,4.46
18.901,4.16
18.967,3.52
19.032,3.34
19.097,3.56
19.162,3.9
19.227,3.76
19.292,3.94
19.358,2.95
19.423,2.73
19.488,4.98
19.553,4.6
19.618,4.53
19.683,4.34
19.749,4.66
19.814,2.39
19.879,4.59
19.944,4.41
20.009,4.5
20.075,4.63
20.14,4.69
20.205,4.83
20.27,4.48
20.335,5.12
20.4,5.08
20.466,5.05
20.531,3.73
20.596,4.26
20.661,4.6
20.726,3.95
20.791,4.13
20.857,4.48
20.922,4.31
20.987,4.24
21.052,4.3
21.117,4.55
21.183,4.43
21.248,4.36
21.313,4.19
21.378,3
21.443,4.26
21.508,4.16
21.574,3.72
21.639,3.21
21.704,3.99
21.769,4.14
21.834,3.87
21.9,2.86
21.965,2.92
22.03,2.15
22.095,2.54
22.16,3.11
22.225,3.21
22.291,2.75
22.356,3.13
22.421,3.29
22.486,3.65
22.551,3.29
22.616,3.15
22.682,3.28
22.747,2.9
22.812,2.64
22.877,2.93
22.942,3.18
23.008,2.82
23.073,2.68
23.138,2.6
23.203,2.63
23.268,2.62
23.333,2.74
23.399,2.85
23.464,3.07
23.529,3.16
23.594,3.37
23.659,3.01
23.724,2.7
23.79,2.97
23.855,3.06
23.92,2.99
23.985,3.37
24.05,3.63
24.116,3.35
24.181,2.9
24.246,2.56
24.311,3.05
24.376,3.17
24.441,2.96
24.507,3.07
24.572,3.12
24.637,3.01
24.702,2.67
24.767,3.14
24.832,3.53
24.898,3.32
24.963,3.53
25.028,3.59
25.093,3.77
25.158,3.52
25.224,3.59
25.289,3.09
25.354,2.7
25.419,2.56
25.484,2.52
25.549,3.04
25.615,3.32
25.68,3.75
25.745,4.04
25.81,4.16
25.875,3.96
25.94,3.61
26.006,3.42
26.071,3.16
26.136,3.24
26.201,3.41
26.266,3.29
26.332,3.34
26.397,3.54
26.462,3.54
26.527,3.68
26.592,3.86
26.657,3.86
26.723,4.03
26.788,4
26.853,4.03
26.918,4.18
26.983,4.21
27.049,3.97
27.114,3.68
27.179,3.86
27.244,4.19
27.309,4.17
27.374,3.95
27.44,4.07
27.505,4.23
27.57,4.24
27.635,4.34
27.7,4.32
27.765,4.22
27.831,4.2
27.896,4.8
27.961,4.82
28.026,4.89
28.091,4.82
28.157,4.75
28.222,4.86
28.287,4.66
28.352,4.2
28.417,4.22
28.482,4.21
28.548,4.19
28.613,4.01
28.678,3.91
28.743,4.5
28.808,5.2
28.873,5.3
28.939,5.64
29.004,5.48
29.069,6.09
29.134,5.42
29.199,6.3
29.265,6.08
29.33,5.29
29.395,4.68
29.46,4.23
29.525,5.68
29.59,5.93
29.656,5.61
29.721,5.57
29.786,5.88
29.851,6.14
29.916,6.3
29.981,6.06
30.047,5.78
30.112,5.92
30.177,6.45
30.242,6.7
30.307,6.37
30.373,6.19
30.438,5.91
30.503,6.3
30.568,6.13
30.633,5.86
30.698,6.42
30.764,6.96
30.829,6.9
30.894,7.26
30.959,7.03
31.024,6.97
31.089,7.16
31.155,6.7
31.22,6.84
31.285,7
31.35,6.23
31.415,5.77
31.481,6.3
31.546,6.63
31.611,7.42
31.676,7.34
31.741,6.7
31.806,6.93
31.872,6.63
31.937,6.39
32.002,6.56
32.067,6.93
32.132,6.76
32.197,7.04
32.263,7.1
32.328,7
32.393,7.06
32.458,6
32.523,6.22
32.589,6.65
32.654,6.84
32.719,7.19
32.784,7.23
32.849,6.86
32.914,6.77
32.98,6.56
33.045,6.55
33.11,6.48
33.175,6.59
33.24,7.38
33.306,7.22
33.371,6.79
33.436,6.26
33.501,6.2
33.566,6.4
33.631,6.62
33.697,6.6
33.762,7.06
33.827,6.59
33.892,7.02
33.957,7.18
34.022,6.94
34.088,6.96
34.153,6.33
34.218,6.55
34.283,6.96
34.348,7.1
34.414,7.29
34.479,7.12
34.544,7.44
34.609,7.1
34.674,7.35
34.739,7.36
34.805,7.03
34.87,6.74
34.935,6.3
35,6.07
35.065,6.44
35.13,6.56
35.196,6.18
35.261,4.76
35.326,4.5
35.391,6
35.456,6.81
35.522,6.71
35.587,5.88
35.652,6.07
35.717,6.18
35.782,5.79
35.847,5.72
35.913,6.02
35.978,6.05
36.043,5.26
36.108,5.13
36.173,5.96
36.238,6.52
36.304,7.24
36.369,6.59
36.434,6.43
36.499,6.49
36.564,7.69
36.63,8.96
36.695,9.97
36.76,9.75
36.825,8.99
36.89,7.67
36.955,8.12
37.021,8.68
37.086,8.95
37.151,9.06
37.216,9.4
37.281,8.56
37.346,9.24
37.412,9.86
37.477,10.69
37.542,10.53
37.607,9.48
37.672,9.27
37.738,9.22
37.803,8.59
37.868,8.44
37.933,8.66
37.998,9.38
38.063,10.57
38.129,10.59
38.194,10.11
38.259,9.73
38.324,9.17
38.389,10.69
38.454,11.21
38.52,11.28
38.585,11.46
38.65,11.4
38.715,10.29
38.78,9.71
38.846,9.84
38.911,9.89
38.976,9.67
39.041,10.73
39.106,10.58
39.171,10.15
39.237,10.29
39.302,10.49
39.367,10.59
39.432,10.88
39.497,11.36
39.563,11.55
39.628,11.77
39.693,12.08
39.758,12.5
39.823,12.83
39.888,12.69
39.954,12.15
40.019,12.15
40.084,12.91
40.149,13.41
40.214,13.55
40.279,13.59
40.345,14.4
40.41,14.85
40.475,14.32
40.54,14.63
40.605,14.8
40.671,14.82
40.736,15.62
40.801,16.69
40.866,17.1
40.931,17.33
40.996,17.37
41.062,17.2
41.127,17.24
41.192,17.27
41.257,17.12
41.322,17.35
41.387,18.32
41.453,19.01
41.518,19.22
41.583,18.97
41.648,18.52
41.713,19.15
41.779,18.17
41.844,18.45
41.909,18.52
41.974,18.39
42.039,18.27
42.104,18.35
42.17,18.23
42.235,17.9
42.3,18.36
42.365,18.25
42.43,17.94
42.495,17.83
42.561,17.36
42.626,16.19
42.691,17.56
42.756,14.95
42.821,13.41
42.887,11.99
42.952,12.33
43.017,16.16
43.082,19.87
43.147,18.77
43.212,18.5
43.278,19.36
43.343,21.12
43.408,21.09
43.473,21.51
43.538,22.17
43.603,22.31
43.669,22.64
43.734,22.82
43.799,23.7
43.864,24.29
43.929,24.22
43.995,24.11
44.06,25.2
44.125,25.23
44.19,24.74
44.255,25.11
44.32,24.95
44.386,23.99
44.451,22.84
44.516,21.77
44.581,21.78
44.646,22.62
44.711,22.69
44.777,25.73
44.842,26.66
44.907,24.91
44.972,24.6
45.037,24.27
45.103,24.17
45.168,23.76
45.233,24.17
45.298,25.18
45.363,25.74
45.428,26.19
45.494,26.68
45.559,27.05
45.624,27.59
45.689,27.78
45.754,27.51
45.82,28.08
45.885,28.57
45.95,28.87
46.015,28.32
46.08,28.35
46.145,28.92
46.211,29.51
46.276,28.64
46.341,29.83
46.406,30.2
46.471,31.99
46.536,37.36
46.602,37.53
46.667,40.09
46.732,39.52
46.797,37.01
46.862,36.98
46.928,36.1
46.993,35.65
47.058,35.96
47.123,36.21
47.188,37.24
47.253,37.58
47.319,38.3
47.384,39.97
47.449,41.42
47.514,43.76
47.579,45.4
47.644,46.19
47.71,46.86
47.775,49.42
47.84,49.51
47.905,49.99
