0.072222,91.57
0.14444,91.56
0.21667,91.4
0.28889,91.39
0.36111,91.2
0.43333,90.9
0.50556,90.99
0.57778,91.17
0.65,90.98
0.72222,91.11
0.79444,91.2
0.86667,90.92
0.93889,90.73
1.0111,90.79
1.0833,90.86
1.1556,90.83
1.2278,90.8
1.3,90.21
1.3722,90.1
1.4444,90.1
1.5167,89.66
1.5889,89.81
1.6611,89.4
1.7333,89.34
1.8056,89.16
1.8778,88.71
1.95,89.28
2.0222,89.36
2.0944,89.64
2.1667,89.53
2.2389,89.32
2.3111,89.14
2.3833,89.41
2.4556,89.53
2.5278,89.16
2.6,88.98
2.6722,88.5
2.7444,88.63
2.8167,88.62
2.8889,88.76
2.9611,89.07
3.0333,88.47
3.1056,88.41
3.1778,88.57
3.25,88.23
3.3222,87.93
3.3944,87.88
3.4667,88.18
3.5389,88.04
3.6111,88.18
3.6833,88.78
3.7556,89.29
3.8278,89.14
3.9,89.14
3.9722,89.42
4.0444,89.26
4.1167,89.37
4.1889,89.51
4.2611,89.66
4.3333,89.39
4.4056,89.02
4.4778,89.05
4.55,88.97
4.6222,88.57
4.6944,88.44
4.7667,88.52
4.8389,87.92
4.9111,87.71
4.9833,87.52
5.0556,87.37
5.1278,87.27
5.2,87.07
5.2722,86.83
5.3444,86.88
5.4167,87.48
5.4889,87.3
5.5611,87.87
5.6333,87.85
5.7056,87.83
5.7778,87.4
5.85,86.89
5.9222,87.38
5.9944,87.48
6.0667,87.21
6.1389,87.02
6.2111,87.1
6.2833,87.02
6.3556,87.07
6.4278,86.74
6.5,86.35
6.5722,86.32
6.6444,86.77
6.7167,86.77
6.7889,86.49
6.8611,86.02
6.9333,85.52
7.0056,85.02
7.0778,84.42
7.15,85.29
7.2222,85.32
