1.1639,45.2
2.3279,46.6
3.4918,47.5
4.6557,48.5
5.8197,49.6
6.9836,50.7
8.1475,51.8
9.3115,54.1
10.475,54.8
11.639,56.1
12.803,58.1
13.967,59.6
15.131,60.9
16.295,62.6
17.459,63.6
18.623,65.5
19.787,65.1
20.951,65.3
22.115,66.3
23.279,67.1
24.443,67.9
25.607,69.9
26.77,71.4
27.934,72.6
29.098,74.6
30.262,75.7
31.426,77.7
32.59,80
33.754,81.5
34.918,82.8
36.082,84.3
37.246,85.7
38.41,87
39.574,88.6
40.738,89.9
41.902,91.5
43.066,92.7
44.23,95.2
45.393,97.3
46.557,99.2
47.721,100.7
48.885,102.7
50.049,103.5
51.213,106.6
52.377,106.1
53.541,106.8
54.705,107.6
55.869,108.4
57.033,108.3
58.197,108.2
59.361,107.9
60.525,108.2
61.689,109.5
62.852,110.1
64.016,110.5
65.18,110.8
66.344,111.2
67.508,112
68.672,112.2
69.836,113.1
71,115
72.164,116.2
