0.1,15.69
0.2,15.36
0.3,14.95
0.4,14.77
0.5,14.25
0.6,13.46
0.7,14.11
0.8,14.68
0.9,14.09
1,13.89
1.1,14.11
1.2,13.29
1.3,12.76
1.4,12.98
1.5,13.05
1.6,13.16
1.7,12.65
1.8,13.81
1.9,13.53
2,13.27
2.1,12.58
2.2,12.87
2.3,12.16
2.4,12.4
2.5,11.48
2.6,11.32
2.7,11.08
2.8,10.86
2.9,10.79
3,10.57
3.1,10.47
3.2,10.45
3.3,10.75
3.4,10.9
3.5,10.94
3.6,11.05
3.7,10.92
3.8,10.55
3.9,10.18
4,10.03
4.1,9.99
4.2,10.07
4.3,10.16
4.4,10.2
4.5,9.81
4.6,9.7
4.7,9.59
4.8,9.47
4.9,9.68
5,9.75
5.1,9.78
5.2,9.78
5.3,9.9
5.4,9.85
5.5,9.89
5.6,9.79
5.7,9.72
5.8,9.73
5.9,9.83
6,9.85
6.1,9.84
6.2,9.75
6.3,9.76
6.4,9.72
6.5,9.71
6.6,9.76
6.7,9.63
6.8,9.61
6.9,9.85
7,9.73
7.1,9.57
7.2,9.62
7.3,9.6
7.4,9.6
7.5,9.6
7.6,9.59
7.7,9.7
7.8,9.74
7.9,9.71
8,9.68
8.1,9.6
8.2,9.49
8.3,9.47
8.4,9.36
8.5,9.45
8.6,9.46
8.7,9.44
8.8,9.54
8.9,9.5
9,9.64
9.1,9.71
9.2,9.72
9.3,9.68
9.4,9.6
9.5,9.61
9.6,9.64
9.7,9.7
9.8,9.54
9.9,9.56
10,9.74
10.1,9.87
10.2,9.92
10.3,9.76
10.4,9.8
10.5,9.71
10.6,9.78
10.7,9.76
10.8,9.39
10.9,9.32
11,9.08
11.1,9.06
11.2,8.98
11.3,9.02
11.4,8.99
11.5,9.02
11.6,9.01
11.7,9
11.8,8.94
11.9,8.92
12,8.92
12.1,9.05
12.2,9.05
12.3,9.07
12.4,9.07
12.5,9.06
12.6,9.06
12.7,9.05
12.8,8.97
12.9,8.99
13,8.98
13.1,9.04
13.2,9.66
13.3,9.7
13.4,9.64
13.5,9.73
13.6,9.73
13.7,9.81
13.8,9.73
13.9,9.54
14,9.59
14.1,9.63
14.2,9.54
14.3,9.51
14.4,9.62
14.5,9.45
14.6,9.54
14.7,9.57
14.8,9.62
14.9,9.68
15,9.66
15.1,9.74
15.2,9.7
15.3,9.6
15.4,9.6
15.5,9.55
15.6,9.52
15.7,9.75
15.8,9.73
15.9,9.81
16,9.9
16.1,9.93
16.2,9.76
16.3,9.75
16.4,9.66
16.5,9.7
16.6,9.74
16.7,9.77
16.8,9.8
16.9,9.67
17,9.84
17.1,9.87
17.2,9.88
17.3,9.9
17.4,9.71
17.5,9.78
17.6,9.76
17.7,9.9
17.8,9.85
17.9,10.12
18,10.25
18.1,10.23
18.2,10.1
18.3,10.14
18.4,9.73
18.5,9.67
18.6,9.94
18.7,9.73
18.8,9.72
18.9,9.67
19,9.69
19.1,9.58
19.2,9.75
19.3,9.8
19.4,9.89
19.5,8.99
19.6,9.05
19.7,8.89
19.8,8.99
19.9,8.84
20,8.56
20.1,8.46
20.2,8.44
20.3,8.73
20.4,8.8
20.5,8.7
20.6,8.87
20.7,8.85
20.8,8.91
20.9,8.94
21,8.85
21.1,8.83
21.2,9.01
21.3,9.29
21.4,9.39
21.5,9.49
21.6,9.26
21.7,9.52
21.8,9.59
21.9,9.6
22,9.5
22.1,9.54
22.2,9.29
22.3,9.18
22.4,9.17
22.5,9.29
22.6,9.19
22.7,9.12
22.8,9.23
22.9,9.22
23,9.34
23.1,9.16
23.2,9.07
23.3,9.12
23.4,9.18
23.5,9.23
23.6,9.4
23.7,9.39
23.8,9.41
23.9,9.29
24,9.2
24.1,9.14
24.2,9.19
24.3,9.14
24.4,9.33
24.5,9.43
24.6,9.2
24.7,9.24
24.8,9.09
24.9,9.27
25,9.34
25.1,9.34
25.2,9.36
25.3,9.61
25.4,9.71
25.5,9.69
25.6,9.74
25.7,9.83
25.8,9.88
25.9,9.93
26,10.14
26.1,10.11
26.2,10.22
26.3,10.35
26.4,10.4
26.5,10.26
26.6,10.32
26.7,9.99
26.8,9.96
26.9,9.93
27,9.9
27.1,9.93
27.2,10.06
27.3,10.07
27.4,10.05
27.5,9.97
27.6,10.1
27.7,9.68
27.8,9.49
27.9,9.64
28,10.12
28.1,9.97
28.2,9.98
28.3,10.05
28.4,10.03
28.5,10.2
28.6,10.3
28.7,10.42
28.8,10.33
28.9,10.59
29,10.48
29.1,10.15
29.2,10.07
29.3,9.98
29.4,10.02
29.5,9.93
29.6,10.12
29.7,9.88
29.8,9.82
29.9,9.91
30,10.11
30.1,10.29
30.2,10.55
30.3,9.98
30.4,10.27
30.5,10.23
30.6,10.09
30.7,10.24
30.8,10.17
30.9,10.78
31,10.81
31.1,11.18
31.2,11
31.3,10.83
31.4,11.49
31.5,11.91
31.6,12.25
31.7,11.27
31.8,11.4
31.9,10.53
32,9.57
32.1,9.13
32.2,9.14
32.3,9.09
32.4,8.97
32.5,8.99
32.6,8.92
32.7,9
32.8,8.95
32.9,8.74
33,8.42
33.1,8.44
33.2,8.45
33.3,8.51
33.4,8.45
33.5,8.31
33.6,8.22
33.7,8.31
33.8,8.42
33.9,8.31
34,8.01
34.1,7.99
34.2,8.01
34.3,8.03
34.4,8.06
34.5,7.98
34.6,7.99
34.7,7.86
34.8,7.84
34.9,7.74
35,7.97
35.1,8.02
35.2,8
35.3,8.14
35.4,7.95
35.5,8.03
35.6,8.2
35.7,8.45
35.8,8.54
35.9,8.56
36,8.49
36.1,8.86
36.2,8.11
36.3,7.92
36.4,7.91
36.5,8.11
36.6,8.12
36.7,8.04
36.8,8.15
36.9,8.17
37,8.28
37.1,7.88
37.2,7.77
37.3,7.8
37.4,7.52
37.5,8.28
37.6,8.42
37.7,8.89
37.8,9.07
37.9,9.01
38,9.02
38.1,9.02
38.2,9.35
38.3,9.45
38.4,9.65
38.5,9.74
38.6,9.84
38.7,10.47
38.8,10.54
38.9,10.52
39,10.55
39.1,10.29
39.2,10.2
39.3,10.15
