3.1883,276.79
6.3766,315.42
9.5648,314.87
12.753,321.25
15.941,314.54
19.13,317.92
22.318,303.39
25.506,288.62
28.695,292.44
31.883,320.92
35.071,323.38
38.259,270.77
41.448,301.77
44.636,282.99
47.824,295.06
51.012,276.47
54.201,292.8
57.389,358.78
60.577,345.82
63.766,345.42
66.954,314.1
70.142,228.74
73.33,215.76
76.519,224.67
79.707,225.93
82.895,250.87
86.084,236.24
89.272,209.12
92.46,237.31
95.648,251.67
98.837,205.36
102.02,167.21
105.21,150.42
108.4,154.09
111.59,183.67
114.78,246.66
117.97,227.58
121.15,214.6
124.34,208.41
127.53,181.21
130.72,185.67
133.91,230.86
137.1,266.34
140.28,310.29
143.47,267.18
146.66,303.03
149.85,278.46
153.04,293.36
156.23,283.62
159.41,274.26
162.6,218.12
165.79,265.62
168.98,226.7
172.17,258
175.36,196.98
178.54,213.38
181.73,209.17
184.92,184.5
188.11,192.61
191.3,155.83
194.49,176.32
197.67,172.13
200.86,161.63
204.05,163
207.24,157.63
210.43,154.5
213.61,174.28
216.8,135.17
219.99,141.36
223.18,157.83
226.37,145.65
229.56,112.06
232.74,106.85
235.93,170.91
239.12,156.26
242.31,140.78
245.5,148.35
248.69,132.61
251.87,115.72
255.06,116.07
258.25,98.76
261.44,100.33
264.63,89.12
267.82,88.67
271,100.58
274.19,76.84
277.38,81.1
280.57,69.6
283.76,64.55
286.95,80.36
290.13,79.79
293.32,74.79
296.51,64.86
299.7,62.27
